trial_id,run_id,seed,band_lo_km,band_hi_km,angle_deg,target_mw,delivered_mw,fraction_used,n_tries,success,template,turbine_attempted
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,90,110,150,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,130,150,120,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,10,20,210,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,30,45,0,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,45,60,90,924,924.0,1.0,6,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,45,60,0,132,132.0,1.0,2,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,3,10,150,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,60,75,210,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,3,10,270,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000029,mc_20260807_0627_high/task_0005,29,60,75,240,268.0,268.0,1.0,4,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,75,90,240,132,132.0,1.0,3,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,75,90,300,715,357.5,0.5,97,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,75,90,0,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,110,130,300,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,30,45,0,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,20,30,300,715,357.5,0.5,86,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,130,150,0,572,572.0,1.0,1,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,3,10,0,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,30,45,90,132,132.0,1.0,1,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,90,110,60,924,924.0,1.0,2,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,3,10,330,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,3,10,30,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,75,90,60,780,780.0,1.0,9,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,130,150,180,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,75,90,0,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,60,75,120,30,30.0,1.0,1,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,60,75,0,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,45,60,240,806,403.0,0.5,86,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,90,110,150,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,20,30,300,30,30.0,1.0,13,True,staircase_8corners,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,75,90,120,132,132.0,1.0,2,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,30,45,90,780,780.0,1.0,9,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,45,60,270,132,66.0,0.5,111,True,staircase_8corners,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,75,90,150,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,45,60,120,2080,2080.0,1.0,17,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,110,130,30,572,429.0,0.75,73,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,10,20,90,132,132.0,1.0,2,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,90,110,60,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,30,45,330,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,45,60,300,132,132.0,1.0,1,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000030,mc_20260807_0627_high/task_0006,30,3,10,90,870.0,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,45,60,60,2080,520.0,0.25,121,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,3,10,30,715,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,110,130,30,132,132.0,1.0,33,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,75,90,30,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,45,60,150,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,90,110,270,806,806.0,1.0,6,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,75,90,240,924,924.0,1.0,1,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,130,150,270,2080,2080.0,1.0,6,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,130,150,300,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,3,10,60,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,90,110,90,924,924.0,1.0,2,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,3,10,210,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,30,45,210,572,286.0,0.5,111,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,90,110,240,715,715.0,1.0,15,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,110,130,150,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,3,10,60,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,20,30,60,780,780.0,1.0,3,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,3,10,120,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,45,60,300,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,3,10,120,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,110,130,60,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,3,10,30,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,75,90,30,924,231.0,0.25,132,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000031,mc_20260807_0627_high/task_0006,31,90,110,210,124.0,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,90,110,0,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,90,110,120,715,357.5,0.5,90,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,90,110,90,30,30.0,1.0,1,True,staircase_8corners,Haliade-X 15.5MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,3,10,90,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,3,10,120,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,30,45,120,30,30.0,1.0,2,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,10,20,240,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,30,45,60,780,195.0,0.25,125,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,45,60,330,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,60,75,240,132,132.0,1.0,2,True,staircase_8corners,Haliade-X 13MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,110,130,180,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,110,130,300,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,30,45,210,30,30.0,1.0,3,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,90,110,180,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,110,130,330,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,3,10,120,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,3,10,60,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,110,130,300,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,10,20,150,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,90,110,90,715,715.0,1.0,7,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,60,75,330,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,20,30,60,1833,458.25,0.25,131,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,3,10,240,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,75,90,120,572,572.0,1.0,22,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,20,30,300,572,143.0,0.25,129,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,45,60,180,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,30,45,330,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,45,60,120,806,806.0,1.0,2,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000032,mc_20260807_0627_high/task_0006,32,20,30,120,1073.0,268.25,0.25,131,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,60,75,30,715,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,30,45,240,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,45,60,210,572,429.0,0.75,76,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,30,45,150,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,60,75,0,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,90,110,60,132,132.0,1.0,1,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,3,10,60,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,10,20,0,780,390.0,0.5,84,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,75,90,210,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,45,60,90,806,806.0,1.0,1,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,60,75,120,1833,1833.0,1.0,8,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,130,150,300,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,45,60,270,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,90,110,0,572,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,30,45,90,572,572.0,1.0,2,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,10,20,150,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,60,75,0,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,60,75,30,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,90,110,120,924,231.0,0.25,133,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,60,75,150,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,75,90,60,924,924.0,1.0,7,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,60,75,210,715,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,110,130,180,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,90,110,150,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000033,mc_20260807_0627_high/task_0006,33,110,130,90,873.0,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,90,110,330,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,10,20,180,806,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,45,60,90,1833,1833.0,1.0,1,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,30,45,0,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,10,20,30,806,604.5,0.75,69,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,10,20,270,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,90,110,180,30,0.0,0.0,40,False,,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,3,10,0,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,30,45,120,806,806.0,1.0,3,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,10,20,180,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,110,130,330,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,3,10,270,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,30,45,240,806,201.5,0.25,127,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,75,90,60,1833,1833.0,1.0,31,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,75,90,180,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,20,30,30,30,0.0,0.0,40,False,,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,110,130,150,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,90,110,180,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,90,110,210,715,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,20,30,90,924,231.0,0.25,121,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,20,30,240,780,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,60,75,60,806,403.0,0.5,116,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,130,150,30,132,132.0,1.0,11,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,60,75,0,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,10,20,210,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,30,45,60,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,75,90,270,2080,2080.0,1.0,2,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000034,mc_20260807_0627_high/task_0006,34,30,45,0,157.0,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,3,10,180,2080,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,30,45,30,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,45,60,330,132,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,10,20,60,132,132.0,1.0,2,True,staircase_10corners,DTU10MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,3,10,180,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,45,60,180,572,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,20,30,150,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,60,75,150,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,60,75,60,132,132.0,1.0,1,True,staircase_10corners,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,3,10,240,780,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,130,150,60,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,3,10,0,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,60,75,90,715,715.0,1.0,1,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,130,150,210,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,110,130,300,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,75,90,270,715,715.0,1.0,1,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,130,150,120,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,90,110,240,132,132.0,1.0,4,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,75,90,210,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,60,75,0,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,75,90,120,780,780.0,1.0,21,True,staircase_9corners,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,90,110,30,572,143.0,0.25,150,True,staircase_9corners,DTU10MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,60,75,330,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,90,110,0,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,20,30,240,30,0.0,0.0,40,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,3,10,330,924,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,75,90,0,572,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,45,60,30,30,30.0,1.0,3,True,staircase_9corners,Haliade-X 13MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,20,30,300,1833,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000035,mc_20260807_0627_high/task_0007,35,30,45,300,1342.0,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,20,30,60,572,572.0,1.0,4,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,300,924,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,75,90,60,715,715.0,1.0,1,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,210,132,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,10,20,240,132,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,240,715,715.0,1.0,1,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,90,110,30,30,30.0,1.0,9,True,staircase_8corners,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,90,110,30,924,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,180,780,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,30,45,180,30,0.0,0.0,40,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,90,110,300,1833,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,180,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,270,572,572.0,1.0,5,True,staircase_6corners,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,90,806,806.0,1.0,1,True,staircase_7corners,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,75,90,180,806,0.0,0.0,160,False,,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,45,60,0,30,30.0,1.0,1,True,staircase_7corners,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,120,30,30.0,1.0,1,True,staircase_10corners,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,270,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,10,20,30,1833,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,30,132,132.0,1.0,2,True,staircase_6corners,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,90,110,180,2080,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,3,10,60,806,0.0,0.0,160,False,,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,110,130,180,2080,0.0,0.0,160,False,,Haliade-X 15.5MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,60,75,90,806,806.0,1.0,15,True,staircase_7corners,Haliade-X 13MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,20,30,300,715,357.5,0.5,101,True,staircase_6corners,DTU10MW
mc_20260807_0627_high_000036,mc_20260807_0627_high/task_0007,36,3,10,180,572,0.0,0.0,160,False,,Haliade-X 15.5MW
